DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE,DEOK,EKPC
04/10/18,1000,31872,6323,11650,2268,16237,1643,11455,8516,3214,1555
04/10/18,1100,31268,6161,11552,2224,15691,1628,10946,8463,3163,1489
04/10/18,1200,30803,6001,11492,2185,15456,1638,10537,8350,3133,1447
04/10/18,1300,30142,5859,11360,2172,15341,1598,10105,8261,3126,1396
04/10/18,1400,29694,5733,11228,2127,14996,1588,9918,8213,3091,1333
04/10/18,1500,29138,5623,11221,2113,14824,1577,9648,8044,3041,1349
04/10/18,1600,28806,5564,11080,2065,14529,1580,9549,7936,3006,1331
04/10/18,1700,28961,5476,10977,2066,14420,1560,9550,7878,2986,1354
04/10/18,1800,29397,5569,10906,2072,14385,1547,9700,7759,3031,1378
04/10/18,1900,29947,5694,10849,2081,14569,1536,9944,7775,3037,1436
04/10/18,2000,31298,5834,10831,2098,14911,1560,10516,7860,3077,1495
04/10/18,2100,32509,6165,11166,2149,15512,1582,11135,8223,3170,1581
04/10/18,2200,31565,5972,11257,2117,15360,1540,10903,8078,3116,1614
04/10/18,2300,29615,5680,10820,2005,14703,1485,10326,7665,2935,1538
04/10/18,2400,27799,5486,10204,1902,13915,1407,9779,7229,2788,1493
04/09/18,100,26692,5296,9427,1746,13336,1352,9642,6841,2588,1438
04/09/18,200,26206,5195,9184,1711,13319,1329,9506,6643,2551,1428
04/09/18,300,26060,5223,9047,1710,13340,1319,9516,6622,2542,1436
04/09/18,400,26284,5297,9006,1754,13401,1297,9651,6640,2584,1458
04/09/18,500,27198,5442,9067,1809,13902,1325,10034,6856,2673,1540
04/09/18,600,29515,5884,9352,1938,14909,1398,10865,7269,2878,1637
04/09/18,700,32853,6448,10139,2124,16389,1527,12010,7992,3203,1857
04/09/18,800,34294,6649,11058,2262,17156,1596,12542,8339,3339,1892
04/09/18,900,34155,6706,11612,2355,17172,1637,12562,8556,3293,1832
04/09/18,1000,33565,6524,11824,2354,17123,1640,12502,8572,3331,1776
04/09/18,1100,32318,6553,11858,2346,17085,1641,12319,8591,3380,1699
04/09/18,1200,31076,6460,11855,2331,16811,1639,11963,8523,3376,1574
04/09/18,1300,30541,6411,11822,2326,16666,1639,11611,8363,3317,1514
04/09/18,1400,30351,6429,11802,2272,16507,1642,11381,8325,3280,1443
04/09/18,1500,30149,6300,11766,2229,16157,1621,11280,8237,3202,1402
04/09/18,1600,30519,6306,11641,2205,15858,1611,11307,8115,3136,1359
04/09/18,1700,31292,6388,11579,2180,15887,1609,11410,7953,3160,1375
04/09/18,1800,32100,6468,11505,2193,15845,1593,11597,7983,3196,1357
04/09/18,1900,32646,6487,11465,2227,15746,1607,11802,7985,3122,1394
04/09/18,2000,33631,6587,11399,2199,16018,1618,12132,8009,3129,1405
04/09/18,2100,33774,6700,11634,2221,16370,1628,12223,8330,3249,1539
04/09/18,2200,32276,6419,11637,2199,16025,1582,11678,8184,3140,1539
04/09/18,2300,30052,6015,11192,2043,15214,1497,10910,7769,3000,1474
04/09/18,2400,28022,5744,10510,1964,14544,1407,10170,7362,2799,1430
04/08/18,100,26151,5417,9691,1693,14079,1333,10863,6512,2687,1764
04/08/18,200,25596,5356,9396,1679,13941,1308,10687,6444,2660,1751
04/08/18,300,25321,5341,9210,1671,13912,1295,10640,6396,2652,1764
04/08/18,400,25394,5376,9116,1682,13950,1281,10720,6298,2637,1810
04/08/18,500,25741,5456,9073,1703,14191,1288,10903,6389,2657,1827
04/08/18,600,26512,5561,9148,1739,14517,1311,11150,6489,2741,1876
04/08/18,700,27538,5755,9324,1814,14982,1348,11678,6710,2862,1947
04/08/18,800,28214,5915,9471,1861,15390,1356,12003,6823,2927,2011
04/08/18,900,28450,5930,9461,1909,15490,1403,11855,7006,2958,1989
04/08/18,1000,28043,5791,9569,1910,15160,1431,11427,7175,2955,1901
04/08/18,1100,27663,5687,9657,1876,14754,1459,11014,7213,2924,1683
04/08/18,1200,27268,5633,9599,1855,14219,1465,10657,7179,2881,1523
04/08/18,1300,26835,5530,9612,1829,13942,1461,10284,7122,2827,1509
04/08/18,1400,26368,5389,9529,1775,13671,1458,9898,7032,2768,1451
04/08/18,1500,26001,5224,9483,1722,13255,1443,9433,6914,2684,1385
04/08/18,1600,25965,5155,9399,1695,12996,1429,9241,6797,2649,1371
04/08/18,1700,26539,5188,9327,1705,12905,1420,9198,6779,2701,1385
04/08/18,1800,27476,5265,9482,1758,13111,1440,9472,6840,2742,1422
04/08/18,1900,28402,5342,9649,1786,13325,1444,9877,6885,2772,1503
04/08/18,2000,30247,5583,9934,1841,13868,1478,10598,7077,2862,1569
04/08/18,2100,31615,5929,10397,1925,14704,1559,11223,7552,2995,1651
04/08/18,2200,30820,5780,10516,1907,14635,1534,11054,7523,2964,1640
04/08/18,2300,29306,5565,10212,1838,14117,1473,10513,7287,2816,1582
04/08/18,2400,27753,5441,9774,1791,13608,1408,9991,6963,2692,1500
04/07/18,100,23868,4837,10379,1810,12994,1320,8086,6979,2676,1304
04/07/18,200,22985,4670,9992,1767,12844,1307,7754,6891,2658,1322
04/07/18,300,22599,4693,9774,1746,12765,1291,7545,6803,2668,1345
04/07/18,400,22422,4811,9625,1737,12768,1297,7504,6747,2669,1390
04/07/18,500,22764,4940,9602,1751,13021,1306,7580,6785,2686,1452
04/07/18,600,23665,5087,9723,1795,13558,1315,7817,6963,2753,1554
04/07/18,700,25076,5291,10042,1878,14060,1389,8282,7274,2872,1671
04/07/18,800,26548,5583,10355,1947,14483,1418,8829,7384,3011,1765
04/07/18,900,28196,5797,10570,2028,14836,1476,9471,7527,3124,1858
04/07/18,1000,29159,5946,10742,2060,15219,1517,10100,7559,3202,1934
04/07/18,1100,29707,6024,10811,2049,15334,1527,10551,7602,3214,1963
04/07/18,1200,29447,5930,10786,2018,15269,1503,10736,7505,3162,1961
04/07/18,1300,28779,5891,10675,1951,15175,1496,10830,7327,3055,1927
04/07/18,1400,27938,5699,10502,1890,14927,1477,10766,7232,2961,1864
04/07/18,1500,27224,5629,10205,1826,14695,1451,10746,7092,2853,1802
04/07/18,1600,27013,5598,10019,1777,14526,1434,10848,6976,2762,1733
04/07/18,1700,27317,5581,9812,1755,14397,1420,11079,6880,2727,1706
04/07/18,1800,28008,5579,9730,1740,14356,1419,11404,6936,2719,1667
04/07/18,1900,28608,5577,9706,1738,14419,1416,11639,6956,2709,1646
04/07/18,2000,29663,5732,9787,1775,14716,1452,11991,7131,2754,1656
04/07/18,2100,30278,5980,10293,1870,15303,1522,11940,7422,2917,1750
04/07/18,2200,29612,5892,10609,1862,15251,1493,11502,7368,2935,1802
04/07/18,2300,28544,5742,10416,1814,14871,1453,11124,7123,2873,1798
04/07/18,2400,27263,5553,10036,1737,14411,1383,10652,6858,2779,1759
04/06/18,100,27125,5373,9943,1793,13365,1329,9383,6977,2610,1406
04/06/18,200,26390,5275,9565,1747,13163,1281,9224,6810,2551,1418
04/06/18,300,26022,5181,9334,1713,13107,1290,9216,6673,2502,1427
04/06/18,400,25951,5229,9180,1704,13174,1281,9324,6703,2494,1458
04/06/18,500,26571,5340,9177,1739,13490,1301,9643,6805,2546,1439
04/06/18,600,28491,5647,9411,1854,14232,1364,10381,7183,2716,1540
04/06/18,700,31391,6096,10073,2038,15354,1492,11318,7838,2987,1678
04/06/18,800,32926,6322,10993,2138,15913,1543,11664,8129,3132,1724
04/06/18,900,33234,6270,11501,2152,15928,1581,11496,8186,3159,1652
04/06/18,1000,32944,6163,11787,2156,15687,1593,11043,8200,3113,1515
04/06/18,1100,32291,6042,11913,2143,15315,1607,10560,8230,3059,1460
04/06/18,1200,31576,5824,11887,2078,14943,1603,10106,8131,2998,1385
04/06/18,1300,30678,5615,11785,2041,14639,1578,9671,8031,2944,1322
04/06/18,1400,29751,5487,11855,2013,14397,1564,9478,7989,2906,1250
04/06/18,1500,28557,5377,11899,1966,14178,1525,9314,7882,2855,1226
04/06/18,1600,27947,5313,11767,1923,13915,1497,9216,7749,2826,1188
04/06/18,1700,28044,5273,11512,1935,13812,1493,9317,7678,2821,1214
04/06/18,1800,28440,5305,11371,1946,13797,1476,9385,7735,2829,1238
04/06/18,1900,28550,5276,11315,1966,13930,1468,9534,7748,2808,1283
04/06/18,2000,29273,5334,11322,2002,14154,1489,9775,7806,2867,1300
04/06/18,2100,29536,5492,11646,2069,14640,1489,10002,8083,3004,1393
04/06/18,2200,28551,5394,11719,2061,14410,1476,9666,7889,2989,1401
04/06/18,2300,26949,5181,11446,1975,14057,1414,9176,7599,2910,1365
04/06/18,2400,25280,4965,10889,1882,13415,1364,8586,7234,2797,1331
04/05/18,100,27067,5538,10243,1980,14290,1392,8964,7326,2572,1637
04/05/18,200,26590,5431,9865,1929,14105,1370,8882,7178,2502,1686
04/05/18,300,26391,5421,9660,1897,14102,1356,8950,7081,2465,1731
04/05/18,400,26528,5471,9541,1900,14200,1344,9119,7064,2509,1777
04/05/18,500,27387,5651,9562,1940,14586,1357,9637,7216,2594,1758
04/05/18,600,29625,5969,9777,2062,15482,1433,10556,7569,2752,1906
04/05/18,700,32813,6472,10505,2263,16752,1558,11794,8210,3025,2012
04/05/18,800,34014,6669,11493,2362,17350,1630,12263,8459,3147,2068
04/05/18,900,33367,6629,11831,2343,17129,1698,11827,8503,3081,1928
04/05/18,1000,32714,6543,11856,2313,16794,1718,11387,8487,2996,1811
04/05/18,1100,32013,6480,11725,2279,16381,1705,10954,8537,2923,1688
04/05/18,1200,31366,6307,11649,2231,15830,1694,10518,8425,2857,1563
04/05/18,1300,30667,6165,11540,2200,15456,1676,10147,8285,2771,1507
04/05/18,1400,30194,6071,11376,2150,15151,1643,9921,8193,2715,1430
04/05/18,1500,29520,5878,11353,2098,14707,1597,9713,8067,2662,1370
04/05/18,1600,29267,5639,11295,2028,14365,1566,9501,7836,2537,1288
04/05/18,1700,29410,5615,11272,2005,14150,1557,9497,7719,2599,1267
04/05/18,1800,29897,5603,11313,2004,14068,1549,9590,7711,2558,1297
04/05/18,1900,30448,5684,11408,1998,14120,1544,9851,7740,2553,1314
04/05/18,2000,31934,5934,11381,2039,14492,1533,10439,7848,2586,1376
04/05/18,2100,33026,6243,11680,2117,15113,1583,10974,8178,2733,1482
04/05/18,2200,32113,6120,11620,2080,14951,1566,10754,7984,2721,1530
04/05/18,2300,30206,5876,11223,1977,14292,1482,10257,7603,2567,1505
04/05/18,2400,28504,5597,10556,1870,13754,1388,9742,7194,2412,1449
04/04/18,100,25618,4774,10014,1636,11902,1247,8309,6479,2372,1020
04/04/18,200,24786,4680,9669,1601,11686,1207,8055,6282,2307,979
04/04/18,300,24348,4629,9463,1599,11553,1194,7990,6148,2267,968
04/04/18,400,24207,4636,9415,1607,11608,1181,7937,6154,2302,993
04/04/18,500,24833,4709,9471,1687,11968,1194,8193,6286,2393,1049
04/04/18,600,26671,4980,9811,1833,12724,1266,8749,6707,2614,1166
04/04/18,700,29550,5389,10528,2068,14046,1400,9558,7398,2952,1289
04/04/18,800,30907,5602,11462,2225,14837,1492,9958,7855,3183,1431
04/04/18,900,31008,5649,11957,2279,15220,1530,9961,8084,3257,1470
04/04/18,1000,30657,5696,12104,2299,15395,1570,9994,8230,3298,1517
04/04/18,1100,30553,5761,12013,2345,15576,1594,9922,8415,3335,1553
04/04/18,1200,30459,5739,12020,2337,15681,1582,9994,8430,3319,1505
04/04/18,1300,30658,5687,11975,2325,15702,1586,9874,8450,3332,1489
04/04/18,1400,30308,5646,11900,2315,15560,1611,9801,8420,3298,1429
04/04/18,1500,29544,5634,11922,2296,15338,1601,9752,8330,3270,1466
04/04/18,1600,28794,5635,11829,2281,15013,1567,9691,8248,3297,1406
04/04/18,1700,28680,5692,11658,2269,14944,1567,9704,8325,3296,1420
04/04/18,1800,29134,5773,11568,2272,14959,1587,9692,8349,3345,1382
04/04/18,1900,29925,5900,11499,2288,15142,1597,9769,8411,3337,1511
04/04/18,2000,31544,6171,11428,2291,15510,1639,10164,8463,3356,1555
04/04/18,2100,32732,6380,11796,2337,16177,1666,10561,8674,3428,1675
04/04/18,2200,31815,6263,11919,2284,15929,1614,10318,8491,3343,1744
04/04/18,2300,30021,5940,11501,2168,15301,1536,9759,8051,3163,1703
04/04/18,2400,28335,5697,10826,2051,14704,1451,9256,7611,3008,1654
04/03/18,100,26347,5152,9577,1767,12819,1302,9001,6768,2608,1267
04/03/18,200,25635,5061,9171,1718,12618,1262,8828,6577,2526,1274
04/03/18,300,25259,5021,8956,1685,12519,1248,8747,6519,2484,1247
04/03/18,400,25291,5037,8841,1677,12487,1246,8824,6530,2473,1247
04/03/18,500,25940,5125,8800,1718,12837,1276,9136,6658,2506,1256
04/03/18,600,27876,5428,9042,1821,13579,1347,9817,7010,2650,1338
04/03/18,700,30943,5843,9745,1998,14694,1465,10839,7635,2905,1400
04/03/18,800,32520,6054,10768,2119,15395,1528,11363,8086,3079,1416
04/03/18,900,32979,6121,11354,2149,15549,1553,11363,8219,3090,1344
04/03/18,1000,33026,6061,11628,2139,15460,1581,11254,8333,3083,1363
04/03/18,1100,33238,5969,11712,2170,15441,1584,11048,8407,3086,1326
04/03/18,1200,33153,5904,11832,2138,15248,1606,10763,8333,3027,1273
04/03/18,1300,32946,5863,11859,2136,15131,1591,10396,8237,3014,1246
04/03/18,1400,32704,5857,11782,2107,14984,1575,10071,8214,3004,1209
04/03/18,1500,32351,5780,11806,2077,14714,1551,9836,8117,2988,1201
04/03/18,1600,32098,5691,11763,2011,14322,1536,9609,8015,2959,1186
04/03/18,1700,32199,5681,11667,2003,14137,1515,9609,7905,2970,1190
04/03/18,1800,32379,5612,11642,2009,14040,1516,9868,7974,3047,1239
04/03/18,1900,32490,5637,11656,1999,13930,1501,10144,7899,2983,1247
04/03/18,2000,33128,5750,11631,1988,14083,1528,10514,7912,2967,1289
04/03/18,2100,32862,5860,11820,1997,14399,1519,10728,7925,2993,1332
04/03/18,2200,31488,5593,11676,1933,13849,1472,10233,7615,2909,1298
04/03/18,2300,29128,5280,11185,1816,13005,1387,9506,7198,2726,1203
04/03/18,2400,27114,4959,10577,1710,12353,1302,8784,6766,2523,1073
04/02/18,100,22845,4672,9259,1690,12580,1261,7771,6342,2528,1270
04/02/18,200,22283,4772,9073,1665,12372,1246,7595,6268,2476,1253
04/02/18,300,22184,4784,8960,1672,12192,1231,7531,6251,2476,1277
04/02/18,400,22574,4831,8889,1682,12289,1235,7620,6286,2500,1299
04/02/18,500,23682,5007,9056,1731,12670,1267,7948,6440,2592,1349
04/02/18,600,25846,5259,9383,1864,13400,1335,8621,6850,2759,1447
04/02/18,700,28833,5630,10172,2072,14413,1437,9553,7471,3063,1570
04/02/18,800,30950,5914,11112,2203,15216,1507,10112,7830,3235,1653
04/02/18,900,32100,6067,11557,2218,15411,1551,10327,7991,3325,1658
04/02/18,1000,32598,6131,11656,2197,15530,1581,10312,8065,3350,1699
04/02/18,1100,32703,6164,11504,2207,15545,1597,10191,8109,3363,1704
04/02/18,1200,32651,6102,11478,2180,15387,1591,9982,8043,3314,1685
04/02/18,1300,31969,6028,11431,2169,15162,1590,9816,7928,3261,1649
04/02/18,1400,31409,5871,11345,2128,15028,1587,9728,7873,3239,1578
04/02/18,1500,30779,5776,11293,2082,14715,1571,9594,7770,3167,1524
04/02/18,1600,30349,5674,11211,2023,14424,1533,9549,7597,3080,1488
04/02/18,1700,30358,5661,11031,1981,14338,1505,9617,7424,3022,1419
04/02/18,1800,30778,5676,10900,1986,14338,1507,9972,7364,2999,1460
04/02/18,1900,31244,5718,10828,1989,14437,1491,10331,7416,3037,1518
04/02/18,2000,32396,5894,10885,2025,14639,1518,10885,7600,3042,1563
04/02/18,2100,32800,6078,11345,2107,14986,1549,11075,7953,3166,1612
04/02/18,2200,31579,5924,11300,2056,14963,1518,10664,7776,3088,1575
04/02/18,2300,29663,5576,10903,1951,14130,1447,10060,7345,2905,1462
04/02/18,2400,27807,5287,10225,1847,13364,1372,9414,6980,2738,1362
04/01/18,100,23687,4488,9127,1470,11581,1207,8553,5895,2329,1122
04/01/18,200,22858,4284,8829,1411,11303,1168,8327,5729,2235,1041
04/01/18,300,22333,4260,8632,1404,11197,1139,8203,5646,2204,1063
04/01/18,400,22058,4247,8571,1402,11264,1129,8191,5705,2167,1050
04/01/18,500,22093,4266,8543,1439,11305,1140,8270,5716,2189,1060
04/01/18,600,22525,4310,8691,1483,11665,1164,8532,5836,2265,1100
04/01/18,700,23366,4487,8881,1558,12058,1206,8893,6067,2386,1156
04/01/18,800,24180,4724,9055,1628,12505,1248,9255,6187,2500,1205
04/01/18,900,25359,4998,9050,1693,12954,1304,9561,6407,2619,1354
04/01/18,1000,26121,5193,9201,1717,13274,1361,9612,6525,2664,1463
04/01/18,1100,26147,5209,9348,1690,13055,1357,9386,6528,2639,1407
04/01/18,1200,25935,5139,9390,1670,12860,1330,9045,6519,2590,1368
04/01/18,1300,25271,5055,9338,1619,12639,1333,8817,6423,2525,1330
04/01/18,1400,24347,4794,9194,1568,12264,1312,8624,6292,2463,1245
04/01/18,1500,23813,4659,9111,1512,11844,1284,8413,6115,2406,1229
04/01/18,1600,23217,4494,9049,1500,11650,1268,8341,5986,2357,1186
04/01/18,1700,22984,4511,9027,1497,11680,1247,8387,6012,2361,1177
04/01/18,1800,23279,4547,9056,1519,11790,1243,8524,6037,2370,1206
04/01/18,1900,23907,4684,9192,1581,12068,1252,8750,6176,2415,1252
04/01/18,2000,25649,4903,9454,1672,12651,1317,9237,6536,2570,1348
04/01/18,2100,26788,5157,9995,1772,13299,1371,9516,6872,2709,1400
04/01/18,2200,26292,5058,10172,1776,13314,1371,9283,6788,2715,1399
04/01/18,2300,25160,4878,9983,1742,13040,1326,8740,6646,2651,1344
04/01/18,2400,23768,4817,9660,1716,12722,1288,8189,6511,2598,1305
03/31/18,100,24245,5010,9096,1580,12828,1314,8151,6600,2594,1389
03/31/18,200,23538,4964,8768,1560,12607,1274,7959,6390,2535,1370
03/31/18,300,23222,4937,8551,1548,12695,1266,7913,6308,2520,1396
03/31/18,400,23232,4998,8467,1554,12779,1248,7979,6326,2514,1426
03/31/18,500,23625,5080,8382,1565,13002,1259,8214,6324,2571,1448
03/31/18,600,24516,5271,8468,1612,13381,1308,8676,6461,2618,1536
03/31/18,700,25849,5502,8666,1689,13856,1345,9346,6727,2741,1595
03/31/18,800,26987,5740,9106,1754,14338,1378,10062,6835,2828,1688
03/31/18,900,27441,5763,9383,1795,14670,1422,10292,6988,2892,1730
03/31/18,1000,27200,5696,9918,1801,14452,1437,10069,7023,2884,1617
03/31/18,1100,26497,5448,10099,1792,13971,1418,9685,6945,2833,1520
03/31/18,1200,25605,5333,10193,1760,13601,1401,9290,6882,2760,1402
03/31/18,1300,24774,5106,10095,1706,13239,1371,8961,6791,2694,1301
03/31/18,1400,24020,4955,9817,1667,12907,1355,8642,6704,2613,1255
03/31/18,1500,23468,4794,9583,1646,12576,1336,8438,6553,2555,1180
03/31/18,1600,23365,4728,9394,1644,12349,1322,8321,6532,2510,1034
03/31/18,1700,23756,4704,9228,1647,12340,1314,8342,6585,2514,1118
03/31/18,1800,24529,4747,9152,1664,12385,1315,8542,6651,2577,1159
03/31/18,1900,25354,4756,9214,1681,12405,1328,8854,6654,2604,1152
03/31/18,2000,26827,4919,9325,1699,12680,1370,9360,6788,2665,1210
03/31/18,2100,27834,5159,9850,1740,13171,1400,9765,6911,2740,1288
03/31/18,2200,27414,5118,10016,1703,13020,1376,9674,6770,2714,1209
03/31/18,2300,26400,4889,9857,1633,12591,1325,9357,6480,2593,1235
03/31/18,2400,24991,4688,9556,1550,12046,1267,8922,6122,2479,1160
03/30/18,100,23209,4436,9512,1641,12128,1219,8096,6551,2460,1121
03/30/18,200,22265,4254,9118,1596,11766,1178,7742,6364,2417,1108
03/30/18,300,21772,4185,8835,1585,11577,1166,7540,6236,2357,1066
03/30/18,400,21547,4164,8705,1567,11556,1161,7465,6232,2365,1107
03/30/18,500,21942,4211,8693,1587,11779,1176,7573,6261,2416,1134
03/30/18,600,23182,4497,8883,1657,12253,1242,8076,6593,2525,1183
03/30/18,700,25159,4797,9384,1779,12989,1335,8897,7092,2729,1389
03/30/18,800,26598,5026,10022,1877,13540,1396,9368,7376,2867,1443
03/30/18,900,27597,5274,10298,1933,13927,1449,9632,7595,2929,1444
03/30/18,1000,28198,5367,10516,1975,14218,1490,9801,7744,2987,1442
03/30/18,1100,28366,5504,10521,2006,14310,1538,9999,7835,3039,1447
03/30/18,1200,28410,5549,10434,1969,14302,1547,9955,7732,3013,1431
03/30/18,1300,28035,5486,10282,1922,14087,1549,9860,7639,2954,1428
03/30/18,1400,27493,5372,10104,1851,13846,1538,9729,7575,2930,1369
03/30/18,1500,27174,5414,9991,1803,13636,1508,9581,7403,2892,1354
03/30/18,1600,27438,5421,9852,1743,13315,1495,9479,7218,2866,1301
03/30/18,1700,27583,5414,9727,1706,13123,1486,9471,7048,2799,1298
03/30/18,1800,27824,5402,9670,1667,13038,1491,9509,6963,2773,1295
03/30/18,1900,27841,5401,9733,1657,13005,1474,9426,6926,2712,1306
03/30/18,2000,28436,5446,9822,1651,13186,1482,9519,7015,2727,1320
03/30/18,2100,28818,5617,10154,1756,13956,1512,9664,7398,2852,1459
03/30/18,2200,28135,5530,10193,1761,13895,1495,9446,7316,2873,1469
03/30/18,2300,26829,5450,9973,1702,13621,1443,9021,7081,2779,1449
03/30/18,2400,25439,5214,9545,1635,13111,1365,8514,6730,2694,1432
03/29/18,100,24988,4930,9299,1648,12304,1238,8208,6503,2414,1029
03/29/18,200,24110,4830,8897,1590,12014,1197,7926,6368,2311,976
03/29/18,300,23718,4754,8664,1550,11757,1185,7813,6303,2271,996
03/29/18,400,23680,4746,8522,1548,11675,1167,7849,6248,2239,1014
03/29/18,500,24282,4845,8513,1578,12011,1194,8113,6306,2300,1026
03/29/18,600,26171,5106,8769,1673,12780,1278,8812,6601,2455,1104
03/29/18,700,29127,5524,9317,1847,13890,1375,9899,7232,2691,1291
03/29/18,800,30776,5760,10247,1957,14503,1435,10317,7661,2894,1316
03/29/18,900,31041,5758,10702,1996,14614,1487,10153,7823,2944,1293
03/29/18,1000,30774,5757,10991,2020,14549,1523,9942,7953,2986,1287
03/29/18,1100,30342,5805,11067,2042,14816,1550,9785,8011,3009,1279
03/29/18,1200,29686,5636,11078,2024,14741,1538,9680,8019,3007,1276
03/29/18,1300,29290,5619,11030,2017,14614,1533,9612,7961,3000,1254
03/29/18,1400,28865,5502,10994,2007,14555,1534,9606,7960,3026,1247
03/29/18,1500,28497,5264,10994,1994,14487,1518,9604,7857,2998,1207
03/29/18,1600,28270,5185,10936,1960,14263,1488,9708,7846,2957,1234
03/29/18,1700,28337,5209,10866,1946,14285,1481,9833,7816,2927,1254
03/29/18,1800,28559,5162,10845,1953,14306,1492,10003,7743,2914,1294
03/29/18,1900,28689,5167,10804,1963,14236,1452,10092,7743,2924,1334
03/29/18,2000,29537,5364,10707,1955,14395,1493,10405,7765,2917,1352
03/29/18,2100,29667,5468,11048,1991,14582,1494,10662,7808,2959,1408
03/29/18,2200,28556,5308,11009,1941,14285,1438,10235,7672,2886,1361
03/29/18,2300,26674,4920,10674,1828,13502,1370,9515,7281,2742,1284
03/29/18,2400,24733,4650,10095,1718,12657,1290,8688,6804,2562,1194
03/28/18,100,26884,5360,9485,1660,12856,1286,10109,6542,2431,1089
03/28/18,200,26137,5153,9094,1610,12561,1249,9892,6375,2334,1079
03/28/18,300,25749,5098,8894,1581,12321,1224,9800,6306,2276,1050
03/28/18,400,25759,5057,8723,1567,12363,1238,9827,6256,2279,1012
03/28/18,500,26506,5223,8699,1596,12618,1252,10173,6361,2329,1094
03/28/18,600,28454,5494,8953,1706,13270,1308,10938,6741,2469,1136
03/28/18,700,31658,5924,9583,1881,14392,1414,12061,7337,2726,1294
03/28/18,800,33299,6231,10483,2014,15068,1493,12400,7744,2925,1373
03/28/18,900,33253,6166,10905,2039,15007,1527,11854,7923,2942,1317
03/28/18,1000,32841,6097,11129,2046,14991,1555,11117,8004,2998,1312
03/28/18,1100,32108,6150,11133,2078,14893,1553,10462,8078,3049,1337
03/28/18,1200,31750,6079,11099,2058,14818,1569,10135,8055,3053,1270
03/28/18,1300,31130,6026,10976,2064,14741,1566,9860,7996,3028,1281
03/28/18,1400,30551,5879,10911,2060,14630,1569,9741,8012,3004,1257
03/28/18,1500,30346,5821,10847,2017,14484,1545,9643,7910,3002,1258
03/28/18,1600,30240,5785,10710,1983,14251,1533,9648,7770,2958,1273
03/28/18,1700,30429,5857,10567,1964,14134,1517,9785,7694,2930,1280
03/28/18,1800,30928,5782,10473,1968,14148,1515,9950,7632,2926,1304
03/28/18,1900,31318,5856,10490,1973,14177,1520,10154,7488,2908,1338
03/28/18,2000,32114,5960,10478,1973,14322,1530,10502,7592,2916,1372
03/28/18,2100,31982,6040,10890,2000,14625,1534,10582,7758,2968,1421
03/28/18,2200,30567,5838,10823,1947,14427,1469,10109,7521,2870,1390
03/28/18,2300,28442,5451,10435,1842,13623,1374,9405,7140,2735,1253
03/28/18,2400,26523,5160,9866,1718,12798,1303,8704,6809,2539,1126
03/27/18,100,27562,5369,9560,1748,13232,1285,10611,6738,2508,1181
03/27/18,200,27085,5260,9152,1702,12967,1246,10586,6585,2431,1191
03/27/18,300,27014,5332,8890,1667,12960,1251,10733,6454,2385,1195
03/27/18,400,27370,5376,8743,1657,13096,1245,10969,6456,2365,1148
03/27/18,500,28425,5526,8650,1701,13395,1263,11530,6598,2396,1215
03/27/18,600,30743,5871,8878,1801,14131,1343,12489,7022,2569,1303
03/27/18,700,34246,6400,9469,1972,15456,1449,13786,7571,2811,1445
03/27/18,800,35661,6672,10402,2112,16182,1542,14174,7988,2982,1527
03/27/18,900,35113,6615,10904,2118,16276,1586,13595,8153,2997,1468
03/27/18,1000,33877,6546,11133,2143,16103,1624,12804,8297,3021,1438
03/27/18,1100,32625,6525,11260,2152,16245,1660,12279,8349,3078,1423
03/27/18,1200,32148,6446,11356,2135,16049,1650,11972,8364,3043,1440
03/27/18,1300,31683,6365,11297,2132,15913,1654,11674,8326,3052,1347
03/27/18,1400,31458,6331,11193,2126,15526,1632,11593,8302,3052,1331
03/27/18,1500,31222,6273,11174,2090,15249,1615,11498,8187,3009,1273
03/27/18,1600,31340,6250,11099,2051,15008,1590,11540,8094,2973,1278
03/27/18,1700,31989,6270,10990,2036,14789,1585,11693,7977,2970,1255
03/27/18,1800,32617,6342,10909,2035,14908,1587,11977,7931,2982,1300
03/27/18,1900,33248,6358,10860,2028,14912,1586,12218,7802,2965,1288
03/27/18,2000,34356,6453,10801,2014,15191,1588,12593,7873,2994,1357
03/27/18,2100,34004,6451,11085,2042,15424,1574,12541,7930,3015,1454
03/27/18,2200,32700,6240,10973,1961,15036,1536,12009,7697,2899,1401
03/27/18,2300,30356,5824,10604,1855,14196,1451,11262,7209,2712,1301
03/27/18,2400,28343,5530,10034,1744,13373,1357,10556,6810,2550,1183
03/26/18,100,27355,5505,9554,1820,13944,1364,10590,6891,2685,1414
03/26/18,200,26987,5498,9289,1793,13812,1337,10583,6799,2634,1369
03/26/18,300,27049,5535,9157,1793,13791,1327,10696,6744,2625,1353
03/26/18,400,27467,5659,9128,1807,13926,1318,11088,6788,2638,1368
03/26/18,500,28574,5880,9168,1858,14307,1347,11691,6921,2726,1326
03/26/18,600,31019,6143,9462,1977,15110,1420,12709,7346,2897,1460
03/26/18,700,34696,6718,10198,2166,16321,1549,13977,8010,3141,1667
03/26/18,800,36156,7041,11165,2291,17080,1618,14436,8372,3305,1721
03/26/18,900,35077,6791,11549,2278,16881,1644,13592,8415,3331,1649
03/26/18,1000,33502,6493,11606,2251,16583,1640,12493,8351,3321,1589
